Local time,Open,High,Low,Close,Volume
29.11.2023 23:00:00.000 GMT+0100,37776,38181,37543,37782,0.036699999999999997
30.11.2023 23:00:00.000 GMT+0100,37773,39019,37656,38835,0.0985
01.12.2023 23:00:00.000 GMT+0100,38835,39754,38715,39619,0.3885
02.12.2023 23:00:00.000 GMT+0100,39614,39881,39325,39761,0.3032
03.12.2023 23:00:00.000 GMT+0100,39761,42188,39761,42067,0.1588
04.12.2023 23:00:00.000 GMT+0100,42041,44256,41429,43928,0.16190000000000002
05.12.2023 23:00:00.000 GMT+0100,43897,44521,43424,43858,0.7080000000000001
06.12.2023 23:00:00.000 GMT+0100,43858,44082,42892,43419,0.16840000000000002
07.12.2023 23:00:00.000 GMT+0100,43419,44756,43129,44612,0.13859999999999997
08.12.2023 23:00:00.000 GMT+0100,44612,44659,43792,44017,0.045000000000000005
09.12.2023 23:00:00.000 GMT+0100,44017,44079,43640,43840,0.03319999999999999
10.12.2023 23:00:00.000 GMT+0100,43840,43957,40231,41211,0.23089999999999994
11.12.2023 23:00:00.000 GMT+0100,41212,42119,40701,41131,0.09580000000000001
12.12.2023 23:00:00.000 GMT+0100,41131,43202,40644,43028,0.3278
13.12.2023 23:00:00.000 GMT+0100,43028,43486,41539,43027,0.3563
14.12.2023 23:00:00.000 GMT+0100,43027,43219,41712,42280,0.10669999999999999
15.12.2023 23:00:00.000 GMT+0100,42291,42722,41692,42318,0.05720000000000001
16.12.2023 23:00:00.000 GMT+0100,42318,42426,41565,41941,0.11870000000000001
17.12.2023 23:00:00.000 GMT+0100,41937,42779,40555,42652,0.3535
18.12.2023 23:00:00.000 GMT+0100,42652,43498,41848,42544,0.2113
19.12.2023 23:00:00.000 GMT+0100,42553,44328,42238,43487,0.12930000000000003
20.12.2023 23:00:00.000 GMT+0100,43487,44278,43343,44038,0.10179999999999999
21.12.2023 23:00:00.000 GMT+0100,44038,44436,43456,43801,0.1237
22.12.2023 23:00:00.000 GMT+0100,43801,44150,43395,43823,0.034800000000000005
23.12.2023 23:00:00.000 GMT+0100,43823,43981,43454,43550,0.0837
24.12.2023 23:00:00.000 GMT+0100,43590,43651,42685,43560,0.0735
25.12.2023 23:00:00.000 GMT+0100,43701,43754,41676,42366,0.2263
26.12.2023 23:00:00.000 GMT+0100,42366,43599,42147,43415,0.1174
27.12.2023 23:00:00.000 GMT+0100,43415,43834,42327,42503,0.23499999999999996
28.12.2023 23:00:00.000 GMT+0100,42500,43164,41701,41963,0.3174
29.12.2023 23:00:00.000 GMT+0100,41963,42634,41362,42339,0.039999999999999994
30.12.2023 23:00:00.000 GMT+0100,42339,42914,42019,42520,0.026999999999999996
31.12.2023 23:00:00.000 GMT+0100,43713,43824,43525,43656,0.0022
01.01.2024 23:00:00.000 GMT+0100,43540,45944,43499,45155,0.8967999999999999
