Local time,Open,High,Low,Close,Volume
08.03.2021 23:00:00.000 GMT+0100,3832.955,3903.567,3828.503,3873.149,207.89220000000003
09.03.2021 23:00:00.000 GMT+0100,3878.449,3918.352,3859.201,3908.164,231.8394
10.03.2021 23:00:00.000 GMT+0100,3909.666,3960.661,3895.401,3938.958,187.52510000000004
11.03.2021 23:00:00.000 GMT+0100,3938.461,3949.158,3911.603,3945.046,163.7927
12.03.2021 23:00:00.000 GMT+0100,3945.046,3945.046,3945.046,3945.046,0
13.03.2021 23:00:00.000 GMT+0100,3945.046,3945.046,3945.046,3945.046,0
14.03.2021 22:00:00.000 GMT+0100,3948.949,3970.946,3923.546,3967.461,110.99339999999998
15.03.2021 22:00:00.000 GMT+0100,3968.054,3980.961,3953.201,3967.857,105.1733
16.03.2021 22:00:00.000 GMT+0100,3967.703,3983.461,3935.449,3975.561,147.73389999999998
17.03.2021 22:00:00.000 GMT+0100,3972.349,3988.755,3912.246,3922.801,198.5567
18.03.2021 22:00:00.000 GMT+0100,3922.546,3934.867,3886.403,3907.549,183.40689999999998
19.03.2021 22:00:00.000 GMT+0100,3907.549,3907.549,3907.549,3907.549,0
20.03.2021 22:00:00.000 GMT+0100,3907.549,3907.549,3907.549,3907.549,0
21.03.2021 22:00:00.000 GMT+0100,3903.852,3957.367,3896.555,3945.655,120.78590000000003
22.03.2021 22:00:00.000 GMT+0100,3946.155,3951.467,3903.549,3915.655,160.98479999999998
23.03.2021 22:00:00.000 GMT+0100,3916.149,3942.167,3888.401,3892.955,167.1163
24.03.2021 22:00:00.000 GMT+0100,3893.369,3920.000,3854.046,3915.861,194.76590000000002
25.03.2021 22:00:00.000 GMT+0100,3918.301,3978.546,3911.649,3974.658,117.62909999999998
26.03.2021 22:00:00.000 GMT+0100,3974.658,3974.658,3974.658,3974.658,0
27.03.2021 22:00:00.000 GMT+0100,3974.658,3974.658,3974.658,3974.658,0
28.03.2021 23:00:00.000 GMT+0200,3973.255,3981.767,3939.849,3974.855,171.9617
29.03.2021 23:00:00.000 GMT+0200,3974.261,3978.767,3944.101,3961.155,148.9404
30.03.2021 23:00:00.000 GMT+0200,3959.858,3994.464,3952.501,3975.201,93.20339999999999
31.03.2021 23:00:00.000 GMT+0200,3978.252,4025.358,3975.546,4025.061,40.6936
01.04.2021 23:00:00.000 GMT+0200,4025.351,4048.858,4023.503,4038.061,10.6655
02.04.2021 23:00:00.000 GMT+0200,4038.061,4038.061,4038.061,4038.061,0
03.04.2021 23:00:00.000 GMT+0200,4038.061,4038.061,4038.061,4038.061,0
04.04.2021 23:00:00.000 GMT+0200,4040.249,4083.964,4031.549,4078.552,37.1916
05.04.2021 23:00:00.000 GMT+0200,4080.158,4086.069,4062.663,4074.667,71.246
06.04.2021 23:00:00.000 GMT+0200,4077.101,4084.067,4066.749,4083.755,71.8257
07.04.2021 23:00:00.000 GMT+0200,4083.655,4104.958,4081.946,4103.661,60.887800000000006
08.04.2021 23:00:00.000 GMT+0200,4107.401,4130.461,4090.601,4121.655,71.66790000000002
09.04.2021 23:00:00.000 GMT+0200,4121.655,4121.655,4121.655,4121.655,0
10.04.2021 23:00:00.000 GMT+0200,4121.655,4121.655,4121.655,4121.655,0
11.04.2021 23:00:00.000 GMT+0200,4123.551,4133.558,4113.746,4130.549,91.8815
12.04.2021 23:00:00.000 GMT+0200,4131.757,4148.467,4110.549,4143.055,91.2493
13.04.2021 23:00:00.000 GMT+0200,4142.849,4152.352,4121.349,4130.964,106.84299999999999
14.04.2021 23:00:00.000 GMT+0200,4131.957,4174.458,4127.901,4169.349,75.98479999999999
15.04.2021 23:00:00.000 GMT+0200,4170.201,4191.267,4162.301,4180.564,80.649
16.04.2021 23:00:00.000 GMT+0200,4180.564,4180.564,4180.564,4180.564,0
17.04.2021 23:00:00.000 GMT+0200,4180.564,4180.564,4180.564,4180.564,0
18.04.2021 23:00:00.000 GMT+0200,4172.849,4182.767,4149.901,4166.055,112.26420000000002
19.04.2021 23:00:00.000 GMT+0200,4164.455,4174.961,4118.346,4129.446,136.4044
20.04.2021 23:00:00.000 GMT+0200,4130.264,4175.067,4120.955,4167.167,75.0088
21.04.2021 23:00:00.000 GMT+0200,4165.758,4179.746,4123.501,4137.361,112.7215
22.04.2021 23:00:00.000 GMT+0200,4137.501,4194.664,4135.746,4175.452,60.8622
23.04.2021 23:00:00.000 GMT+0200,4175.452,4175.452,4175.452,4175.452,0
24.04.2021 23:00:00.000 GMT+0200,4175.452,4175.452,4175.452,4175.452,0
25.04.2021 23:00:00.000 GMT+0200,4178.148,4193.961,4172.003,4185.746,59.60980000000001
